shop_name,category,name_product,product_id,url_product,main_ingredient,attributes,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,is_premium,rarity_score
РХ Дикая Калуга,Рыба и морепродукты,колушка распашная (осетр горячего копчения),138561,https://svoe-rodnoe.ru/category/ryba/27149-005-kolushka-raspashnaja-osetr-gorjachego-kopchenija,колушко,"[""распашной"", ""осётр"", ""горячее"", ""копчение""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Мясной дом Ерёминский,Мясо и птица,"вяленое мясо ""дядя джерк"" говядина 40 грамм",136732,https://svoe-rodnoe.ru/category/kopchenoe-i-vjalenoe-mjaso/27222-ddvmg40-vjalenoe-mjaso-djadja-dzherk-govjadina-40-gramm,мясо,"[""вяленый"", ""дядя"", ""джерк"", ""говядина"", ""грамм""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Мясной дом Ерёминский,Мясо и птица,"вяленое мясо ""дядя джерк"" индейка 70 грамм",136772,https://svoe-rodnoe.ru/category/kopchenoe-i-vjalenoe-mjaso/27222-ddvmi70-vjalenoe-mjaso-djadja-dzherk-indejka-70-gramm,мясо,"[""вяленый"", ""дядя"", ""джерк"", ""индейка"", ""грамм""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Мясной дом Ерёминский,Мясо и птица,"вяленое мясо ""дядя джерк"" свинина 70 грамм",136757,https://svoe-rodnoe.ru/category/kopchenoe-i-vjalenoe-mjaso/27222-ddvms70-vjalenoe-mjaso-djadja-dzherk-svinina-70-gramm,мясо,"[""вяленый"", ""дядя"", ""джерк"", ""свинина"", ""грамм""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Мясной дом Ерёминский,Мясо и птица,карпаччо из куриной грудки,140995,https://svoe-rodnoe.ru/category/kopchenoe-i-vjalenoe-mjaso/27222-0042-karpachcho-iz-kurinoj-grudki,карпаччо,"[""куриный"", ""грудка""]",1,1,1,1,1,1,1,1,1,1,1,1,1,1
Мясной дом Ерёминский,Мясо и птица,"карпаччо из куриной грудки ""ерёминское"" вяленое",128689,https://svoe-rodnoe.ru/category/kopchenoe-i-vjalenoe-mjaso/27222-mde0012-karpachcho-iz-kurinoj-grudki-erjominskoe-vjalenoe,карпаччо,"[""куриный"", ""грудка"", ""ерёминский"", ""вяленый""]",1,1,1,1,1,1,1,1,1,1,1,1,1,1
Мясной дом Ерёминский,Мясо и птица,"филе куриной грудки ""ерёминское"" варёно-копчёное",128680,https://svoe-rodnoe.ru/category/kopchenoe-i-vjalenoe-mjaso/27222-mde0010-file-kurinoj-grudki-erjominskoe-varjono-kopchjonoe,филе,"[""куриный"", ""грудка"", ""ерёминский"", ""варёный"", ""копчёный""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Мясной дом Ерёминский,Мясо и птица,цыпленок корнишон варёно-копчёный,140999,https://svoe-rodnoe.ru/category/kopchenoe-i-vjalenoe-mjaso/27222-0045-cyplenok-kornishon-varjono-kopchjonyj,цыплёнок,"[""корнишон"", ""варёный"", ""копчёный""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Мясной дом Ерёминский,Мясо и птица,шея свиная варёно-копчёная,140992,https://svoe-rodnoe.ru/category/kopchenoe-i-vjalenoe-mjaso/27222-0039-sheja-svinaja-varjono-kopchjonaja,шея,"[""свиной"", ""варёный"", ""копчёный""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
"КФХ ""Клишинское подворье""",Мясо и птица,индюшка тушка,162525,https://svoe-rodnoe.ru/category/indejka/27572-005-indjushka-tushka,индюшка,"[""тушка""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
"КФХ ""Клишинское подворье""",Мясо и птица,спинки индейки,162547,https://svoe-rodnoe.ru/category/indejka/27572-008-spinki-i-sheja-indejki,спинка,"[""индейка""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
"КФХ ""Клишинское подворье""",Мясо и птица,тушка утки,162552,https://svoe-rodnoe.ru/category/utka/27572-009-tushka-utki,тушка,"[""утка""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Мануфактура поповыхЪ,Бакалея,жмых тыквенных семечек 500 г,132385,https://svoe-rodnoe.ru/category/muka/27941-11000011-zhmyh-tykvennyj-obezzhirennyj,жмых,"[""тыквенный"", ""семечко""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Ramon,Мясо и птица,вяленая голень индейки в нарезку,143443,https://svoe-rodnoe.ru/category/kopchenoe-i-vjalenoe-mjaso/30140-30140-0031-vjalenaja-golen-indejki-v-narezku,голень,"[""вяленый"", ""индейка"", ""нарезка""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Ramon,Мясо и птица,хамон нога,141498,https://svoe-rodnoe.ru/category/kopchenoe-i-vjalenoe-mjaso/30140-005-hamon-noga,хамон,"[""нога""]",1,1,1,1,1,1,1,1,1,1,1,1,1,1
Ramon,Мясо и птица,lomo,141324,https://svoe-rodnoe.ru/category/kopchenoe-i-vjalenoe-mjaso/30140-003-polendvica,lomo,"[""lomo""]",1,1,1,1,1,1,1,1,1,1,1,1,1,1
Ramon,Мясо и птица,вяленая ножка индейки на подставке,141325,https://svoe-rodnoe.ru/category/kopchenoe-i-vjalenoe-mjaso/30140-002-vjalenaja-nozhka-indejki,ножка,"[""вяленый"", ""индейка"", ""подставка""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Ramon,Мясо и птица,копиколла,141323,https://svoe-rodnoe.ru/category/kopchenoe-i-vjalenoe-mjaso/30140-004-kopikolla,копиколл,[],1,1,1,1,1,1,1,1,1,1,1,1,0,1
Ramon,Мясо и птица,хамон ramon,141322,https://svoe-rodnoe.ru/category/kopchenoe-i-vjalenoe-mjaso/30140-001-hamon-ramon,хамон,"[""ramon""]",1,1,1,1,1,1,1,1,1,1,1,1,1,1
Ramon,Мясо и птица,хамон,158790,https://svoe-rodnoe.ru/category/kopchenoe-i-vjalenoe-mjaso/30140-30140-06-hamon,хамон,[],1,1,1,1,1,1,1,1,1,1,1,1,1,1
ЛерЛен,Бакалея,лайм,153416,https://svoe-rodnoe.ru/category/dried-fruits/33984-0025-lajm,лайм,[],1,1,1,1,1,1,1,1,1,1,1,1,0,1
ЛерЛен,Бакалея,питахайя,153430,https://svoe-rodnoe.ru/category/chipsy-i-sneki/33984-0032-pitahajja,питахайя,[],1,1,1,1,1,1,1,1,1,1,1,1,0,1
ЛерЛен,Бакалея,томат со специями,153449,https://svoe-rodnoe.ru/category/dried-fruits/33984-0040-tomat-so-specijami,помидор,"[""специя""]",0,0,0,0,0,0,1,1,1,0,0,0,0,10
ЛерЛен,Овощи и фрукты,"апельсин без кожуры, 100 г.",151011,https://svoe-rodnoe.ru/category/dried-fruits/33984-0013-apel-sin-bez-kozhury-100-g,апельсин,"[""кожура""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
ЛерЛен,Овощи и фрукты,"апельсин с кожурой, 50 г.",151013,https://svoe-rodnoe.ru/category/dried-fruits/33984-0015-apel-sin-s-kozhuroj-50-g,апельсин,"[""кожура""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
ЛерЛен,Овощи и фрукты,арбуз,153420,https://svoe-rodnoe.ru/category/dried-fruits/33984-0027-arbuz,арбуз,[],0,0,0,0,0,0,0,1,1,0,0,0,0,11
ЛерЛен,Овощи и фрукты,"хурма, 100 г.",151010,https://svoe-rodnoe.ru/category/dried-fruits/33984-0012-hurma-100-g,хурма,[],1,1,1,1,1,1,1,1,1,1,1,1,0,1
ЛерЛен,Овощи и фрукты,"хурма, 50 г.",151009,https://svoe-rodnoe.ru/category/dried-fruits/33984-0011-hurma-50-g,хурма,[],1,1,1,1,1,1,1,1,1,1,1,1,0,1
ЛерЛен,Овощи и фрукты,шампиньоны,153452,https://svoe-rodnoe.ru/category/griby/33984-0042-shampin-ony,шампиньон,[],1,1,1,1,1,1,1,1,1,1,1,1,0,1
Прокоптим,Мясо и птица,ветчина говяжья,159187,https://svoe-rodnoe.ru/category/vetchina/35082-0006-vetchina-govjazh-ja,ветчина,"[""говяжий""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Прокоптим,Мясо и птица,кнуты (говядина),159189,https://svoe-rodnoe.ru/category/syrokopchenaya-kolbasa/35082-0007-knuty-govjadina,кнут,"[""говядина""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Прокоптим,Мясо и птица,окорок (с/к),160415,https://svoe-rodnoe.ru/category/mjasnye-delikatesy/35082-00015-okorok-s-k,окорка,[],1,1,1,1,1,1,1,1,1,1,1,1,0,1
Прокоптим,Мясо и птица,ветчина свиная,154332,https://svoe-rodnoe.ru/category/kopchenoe-i-vjalenoe-mjaso/35082-004-vetchina-svinaja,ветчина,"[""свиной""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Прокоптим,Мясо и птица,карбонат (с/к),160413,https://svoe-rodnoe.ru/category/mjasnye-delikatesy/35082-000013-karbonat-s-k,карбонат,[],1,1,1,1,1,1,1,1,1,1,1,1,0,1
Прокоптим,Мясо и птица,нога (баранина) (к/в),160411,https://svoe-rodnoe.ru/category/mutton/35082-00011-noga-baranina-k-v,нога,"[""баранина""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Мясо Тут ,Мясо и птица,азу из говядины,154472,https://svoe-rodnoe.ru/category/govjazh-ja-vyrezka/35301-001-azu-iz-govjadiny,азу,"[""говядина""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Мясо Тут ,Мясо и птица,филе грудки индейки,154487,https://svoe-rodnoe.ru/category/indejka/35301-010-file-grudki-indejki,филе,"[""грудка"", ""индейка""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Торговый дом Слоенычъ,Заморозка,"круассан с вишней, п/ф",156917,https://svoe-rodnoe.ru/category/zamorozhennaja-vypechka/35736-0030-kruassan-s-vishnej-p-f,круассан,"[""вишня"", ""п"", ""ф""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Торговый дом Слоенычъ,Заморозка,"круассан с миндальной начинкой, п/ф",156915,https://svoe-rodnoe.ru/category/zamorozhennaja-vypechka/35736-0028-kruassan-s-mindal-noj-nachinkoj-p-f,круассан,"[""миндальный"", ""начинка"", ""п"", ""ф""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Торговый дом Слоенычъ,Заморозка,"круассан  без начинки мини, п/ф",156910,https://svoe-rodnoe.ru/category/zamorozhennaja-vypechka/35736-0026-kruassan-bez-nachinki-mini-p-f,круассан,"[""начинка"", ""минь"", ""п"", ""ф""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Торговый дом Слоенычъ,Заморозка,"круассан  без начинки, п/ф",156909,https://svoe-rodnoe.ru/category/zamorozhennaja-vypechka/35736-0025-kruassan-bez-nachinki-p-f,круассан,"[""начинка"", ""п"", ""ф""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
ЛерЛен,Бакалея,манго,153426,https://svoe-rodnoe.ru/category/dried-fruits/33984-0029-mango,манго,[],1,1,1,1,1,1,1,1,1,1,1,1,0,1
ЛерЛен,Мясо и птица,мясные джерки из курицы,153454,https://svoe-rodnoe.ru/category/kopchenoe-i-vjalenoe-mjaso/33984-0044-mjasnye-dzherki-iz-kuricy,джёрка,"[""мясной"", ""курица""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
ЛерЛен,Овощи и фрукты,"апельсин без кожуры, 50 г.",151012,https://svoe-rodnoe.ru/category/dried-fruits/33984-00014-apel-sin-bez-kozhury-50-g,апельсин,"[""кожура""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
ЛерЛен,Овощи и фрукты,"апельсин красный, 50 г.",151015,https://svoe-rodnoe.ru/category/dried-fruits/33984-0017-apel-sin-krasnyj-50-g,апельсин,"[""красный""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
ДивноВар,Бакалея,"""земляничный улун""",151445,https://svoe-rodnoe.ru/category/zelenyj-chaj/34418-4tea457-zemljanichnyj-ulun,улуна,"[""земляничный""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
"Фермерские сыры ""Сырная Деревня""",Заморозка,долма «баранина» (категория а),152208,https://svoe-rodnoe.ru/category/golubcy/34608-0014-dolma-baranina-kategorija-a,баранина,"[""долма"", ""категория""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
ЛерЛен,Овощи и фрукты,"апельсин красный, 100 г.",151016,https://svoe-rodnoe.ru/category/dried-fruits/33984-0018-apel-sin-krasnyj-100-g,апельсин,"[""красный""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
ЛерЛен,Овощи и фрукты,"апельсин с кожурой, 100 г.",151014,https://svoe-rodnoe.ru/category/dried-fruits/33984-00016-apel-sin-s-kozhuroj-100-g,апельсин,"[""кожура""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Дон Джулио Селект,Мясо и птица,петто ди анатра,159156,https://svoe-rodnoe.ru/category/kopchenoe-i-vjalenoe-mjaso/36437-0021-petto-di-anatra,петто,"[""анатр""]",1,1,1,1,1,1,1,1,1,1,1,1,1,1
Прокоптим,Мясо и птица,карпачо,160410,https://svoe-rodnoe.ru/category/kopchenoe-i-vjalenoe-mjaso/35082-00010-karpacho,карпачо,[],1,1,1,1,1,1,1,1,1,1,1,1,0,1
Прокоптим,Мясо и птица,шея,154330,https://svoe-rodnoe.ru/category/kopchenoe-i-vjalenoe-mjaso/35082-002-sheja,шея,[],1,1,1,1,1,1,1,1,1,1,1,1,0,1
Дон Джулио Селект,Бакалея,песто верде,159151,https://svoe-rodnoe.ru/category/pesto/36437-0016-pesto-verde,песто,"[""верде""]",1,1,1,1,1,1,1,1,1,1,1,1,1,1
Дон Джулио Селект,Мясо и птица,прошутто,159148,https://svoe-rodnoe.ru/category/kopchenoe-i-vjalenoe-mjaso/36437-0013-proshutto,прошутто,[],1,1,1,1,1,1,1,1,1,1,1,1,1,1
Мясо Тут ,Мясо и птица,баранина копченая,154489,https://svoe-rodnoe.ru/category/kopchenoe-i-vjalenoe-mjaso/35301-012-baranina-kopchenaja,баранина,"[""копчёный""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Мясо Тут ,Мясо и птица,говядина,154480,https://svoe-rodnoe.ru/category/file-govjadiny/35301-006-govjadina,говядина,[],1,1,1,1,1,1,1,1,1,1,1,1,0,1
Мясо Тут ,Мясо и птица,купаты из говядины,154486,https://svoe-rodnoe.ru/category/sosiski-i-sardel-ki/35301-009-kupaty-iz-govjadiny,купат,"[""говядина""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Мясо Тут ,Мясо и птица,филе бедра индейки,154488,https://svoe-rodnoe.ru/category/indejka/35301-011-file-bedra-indejki,филе,"[""бедро"", ""индейка""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Прокоптим,Мясо и птица,ветчина куриная,154331,https://svoe-rodnoe.ru/category/kopchenoe-i-vjalenoe-mjaso/35082-003-vetchina-kurinaja,ветчина,"[""куриный""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Прокоптим,Мясо и птица,грудинка (к/в),160412,https://svoe-rodnoe.ru/category/kopchenoe-i-vjalenoe-mjaso/35082-00012-grudinka-k-v,грудинка,[],1,1,1,1,1,1,1,1,1,1,1,1,0,1
Прокоптим,Мясо и птица,джерки свинина,159213,https://svoe-rodnoe.ru/category/kopchenoe-i-vjalenoe-mjaso/35082-0009-dzherki-svinina,джёрка,"[""свинина""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Прокоптим,Мясо и птица,сало (с/к),160414,https://svoe-rodnoe.ru/category/salo/35082-000014-salo-s-k,сало,[],1,1,1,1,1,1,1,1,1,1,1,1,0,1
Мясо Тут ,Заморозка,наггетсы,154484,https://svoe-rodnoe.ru/category/naggetsy/35301-007-naggetsy,наггетс,[],1,1,1,1,1,1,1,1,1,1,1,1,0,1
Мясо Тут ,Мясо и птица,домашние тушки кур,154473,https://svoe-rodnoe.ru/category/chicken/35301-002-domashnie-tushki-kur,тушка,"[""домашний"", ""кура""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Мясо Тут ,Мясо и птица,копченая грудинка,154477,https://svoe-rodnoe.ru/category/kopchenoe-i-vjalenoe-mjaso/35301-004-kopchenaja-grudinka,грудинка,"[""копчёный""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Мясо Тут ,Мясо и птица,окорок вырезка (свинина),154485,https://svoe-rodnoe.ru/category/svinoj-okorok/35301-008-okorok-vyrezka-svinina,окорка,"[""вырезка"", ""свинина""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Торговый дом Слоенычъ,Заморозка,"круассан с абрикосом, п/ф",156919,https://svoe-rodnoe.ru/category/zamorozhennaja-vypechka/35736-0031-kruassan-s-abrikosom-p-f,круассан,"[""абрикос"", ""п"", ""ф""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Торговый дом Слоенычъ,Заморозка,круассан премиум двухцветный,156926,https://svoe-rodnoe.ru/category/zamorozhennaja-vypechka/35736-0034-kruassan-premium-dvuhcvetnyj,круассан,"[""премиум"", ""двухцветный""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Торговый дом Слоенычъ,Заморозка,"круассан с клубникой, п/ф",156923,https://svoe-rodnoe.ru/category/zamorozhennaja-vypechka/35736-0032-kruassan-s-klubnikoj-p-f,круассан,"[""клубника"", ""п"", ""ф""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Торговый дом Слоенычъ,Заморозка,"круассан с малиной, п/ф",156925,https://svoe-rodnoe.ru/category/zamorozhennaja-vypechka/35736-0033-kruassan-s-malinoj-p-f,круассан,"[""малина"", ""п"", ""ф""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Подворье Андреенковых,Мясо и птица,копченая грудинка,159170,https://svoe-rodnoe.ru/category/kopchenoe-i-vjalenoe-mjaso/35802-18-kopchenaja-grudinka,грудинка,"[""копчёный""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Подворье Андреенковых,Мясо и птица,сервелат из телятины,158492,https://svoe-rodnoe.ru/category/syrokopchenaya-kolbasa/35802-10-servelat-iz-teljatiny,сервелат,"[""телятина""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Цойкины Рецепты,Бакалея,помидоры черри маринованные,170650,https://svoe-rodnoe.ru/category/ovoschi-konservirovannye/40335-4680341940157-pomidory-cherri-marinovannye,помидор,"[""черри"", ""мариновать""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Цойкины Рецепты,Бакалея,черемша весенняя,170686,https://svoe-rodnoe.ru/category/ovoschi-konservirovannye/40335-4680341940140-cheremsha-vesennjaja,черемша,"[""весенний""]",0,0,0,1,1,0,0,0,0,0,0,0,0,11
Цойкины Рецепты,Бакалея,капуста кимчи по-корейски,170638,https://svoe-rodnoe.ru/category/ovoschi-konservirovannye/40335-4680341940126-kapusta-kimchi-po-korejski,капуста,"[""кимчать"", ""корейски""]",1,1,1,0,0,0,0,1,1,1,1,1,0,5
Цойкины Рецепты,Бакалея,корнишоны маринованные,171276,https://svoe-rodnoe.ru/category/marinovannaja-i-solenaja/40335-4680341940188-kornishony-marinovannye,корнишон,"[""мариновать""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Цойкины Рецепты,Бакалея,перчики маринованные острые,171275,https://svoe-rodnoe.ru/category/marinovannaja-i-solenaja/40335-4680341940171-perchiki-marinovannye-ostrye,перчик,"[""мариновать"", ""острый""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Цойкины Рецепты,Бакалея,соте из баклажанов,170877,https://svoe-rodnoe.ru/category/ovoschi-konservirovannye/40335-4680341940096-sote-iz-baklazhanov,соте,"[""баклажан""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Fattoria Marian ,Мясо и птица,бедра куриные,170595,https://svoe-rodnoe.ru/category/chicken/40596-0044-bedra-kurinye,бедро,"[""куриный""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Fattoria Marian ,Мясо и птица,бройлер,170596,https://svoe-rodnoe.ru/category/chicken/40596-0045-brojler,бройлер,[],1,1,1,1,1,1,1,1,1,1,1,1,0,1
Fattoria Marian ,Мясо и птица,копыта свиные,170615,https://svoe-rodnoe.ru/category/subprodukty/40596-0062-kopyta-svinye,копыто,"[""свиной""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Fattoria Marian ,Мясо и птица,коста,170592,https://svoe-rodnoe.ru/category/syrovyalenaya-kolbasa/40596-0041-kosta,коста,[],1,1,1,1,1,1,1,1,1,1,1,1,0,1
Fattoria Marian ,Мясо и птица,котекино,170589,https://svoe-rodnoe.ru/category/sausage/40596-0038-kotekino,котекино,[],1,1,1,1,1,1,1,1,1,1,1,1,0,1
Fattoria Marian ,Мясо и птица,крылья индейки,170608,https://svoe-rodnoe.ru/category/indejka/40596-0057-kryl-ja-indejki,крыло,"[""индейка""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Fattoria Marian ,Мясо и птица,крылья куриные,170599,https://svoe-rodnoe.ru/category/chicken/40596-0048-kryl-ja-kurinye,крыло,"[""куриный""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Fattoria Marian ,Мясо и птица,смалец (strutto),170619,https://svoe-rodnoe.ru/category/svinina/40596-0066-smalec-strutto,смалец,"[""strutto""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Fattoria Marian ,Мясо и птица,суповой петушок с черным мясом,170601,https://svoe-rodnoe.ru/category/chicken/40596-0050-supovoj-petushok-s-chernym-mjasom,петушок,"[""суповой"", ""чёрный"", ""мясо""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Fattoria Marian ,Мясо и птица,фарш свиной,170618,https://svoe-rodnoe.ru/category/farsh-svinoj/40596-0065-farsh-svinoj,фарш,"[""свиной""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Дон Джулио Селект,Бакалея,песто россо,159150,https://svoe-rodnoe.ru/category/pesto/36437-0015-pesto-rosso,песто,"[""россо""]",1,1,1,1,1,1,1,1,1,1,1,1,1,1
Fattoria Marian ,Мясо и птица,баранья лопатка,170624,https://svoe-rodnoe.ru/category/mutton/40596-0071-baran-ja-lopatka,лопатка,"[""бараний""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Fattoria Marian ,Мясо и птица,лардо фриулано,170621,https://svoe-rodnoe.ru/category/svinina/40596-0068-lardo-friulano,лардо,"[""фриулано""]",1,1,1,1,1,1,1,1,1,1,1,1,1,1
Fattoria Marian ,Мясо и птица,перепел,170612,https://svoe-rodnoe.ru/category/chicken/40596-0061-perepel,перепел,[],1,1,1,1,1,1,1,1,1,1,1,1,1,1
Fattoria Marian ,Мясо и птица,рулька свиная,170617,https://svoe-rodnoe.ru/category/svinina/40596-0064-rul-ka-svinaja,рулька,"[""свиной""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Fattoria Marian ,Мясо и птица,цыпленок тапака,170602,https://svoe-rodnoe.ru/category/chicken/40596-0051-cyplenok-tapaka,цыплёнок,"[""тапак""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Дон Джулио Селект,Мясо и птица,прошутто котто,159160,https://svoe-rodnoe.ru/category/svinoj-okorok/36437-0025-proshutto-kotto,прошутто,"[""котто""]",1,1,1,1,1,1,1,1,1,1,1,1,1,1
Дон Джулио Селект,Мясо и птица,ростбиф,159146,https://svoe-rodnoe.ru/category/kopchenoe-i-vjalenoe-mjaso/36437-0011-rostbif,ростбиф,[],1,1,1,1,1,1,1,1,1,1,1,1,1,1
Можайский крестьянин,Бакалея,каша ржаная,172216,https://svoe-rodnoe.ru/category/krupy/40926-mk10111-kasha-rzhanaja,каша,"[""ржаной""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Можайский крестьянин,Бакалея,каша пшеничная,172215,https://svoe-rodnoe.ru/category/krupy/40926-mk10101-kasha-pshenichnaja,каша,"[""пшеничный""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Дон Джулио Селект,Мясо и птица,мортаделла,159147,https://svoe-rodnoe.ru/category/varenye/36437-0012-mortadella,мортаделла,[],1,1,1,1,1,1,1,1,1,1,1,1,1,1
Мясная артель Велеми,Мясо и птица,балык из утки,174579,https://svoe-rodnoe.ru/category/kopchenoe-i-vjalenoe-mjaso/42033-220000005889-balyk-iz-utki,балык,"[""утка""]",1,1,1,1,1,1,1,1,1,1,1,1,1,1
Мясная артель Велеми,Мясо и птица,"ветчина рубленая ""ченый мрамор""",180500,https://svoe-rodnoe.ru/category/varenye/42033-220000002891-vetchina-rublenaja-chenyj-mramor,ветчина,"[""рубленый"", ""ченый"", ""мрамор""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Мясная артель Велеми,Мясо и птица,"ветчина рубленная ""по дрмашнему""",180499,https://svoe-rodnoe.ru/category/varenye/42033-220000002881-vetchina-rublennaja-po-drmashnemu,ветчина,"[""рубить"", ""дрмашний""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Мясная артель Велеми,Мясо и птица,балык из куриного филе,174580,https://svoe-rodnoe.ru/category/kopchenoe-i-vjalenoe-mjaso/42033-220000003000-balyk-iz-kurinogo-file,балык,"[""куриный"", ""филе""]",1,1,1,1,1,1,1,1,1,1,1,1,1,1
Мясная артель Велеми,Мясо и птица,балык свиной х/к,180503,https://svoe-rodnoe.ru/category/kopchenoe-i-vjalenoe-mjaso/42033-220000003889-balyk-svinoj-h-k,балык,"[""свиной"", ""х""]",1,1,1,1,1,1,1,1,1,1,1,1,1,1
Мясная артель Велеми,Мясо и птица,"ветчина ""курица/говядина""",180502,https://svoe-rodnoe.ru/category/varenye/42033-220000002882-vetchina-kurica-govjadina,ветчина,"[""курица"", ""говядина""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Мясная артель Велеми,Мясо и птица,грудинка в/к,180501,https://svoe-rodnoe.ru/category/kopchenoe-i-vjalenoe-mjaso/42033-220000002888-grudinka-v-k,грудинка,[],1,1,1,1,1,1,1,1,1,1,1,1,0,1
Своё Родное ,Бакалея,гранола “сибирская”,180972,https://svoe-rodnoe.ru/category/superfudy-i-semena/42942-00199-granola-sibirskaja,гранола,"[""сибирский""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Своё Родное ,Бакалея,"гранола ""фитнес""",180974,https://svoe-rodnoe.ru/category/superfudy-i-semena/42942-0201-granola-fitnes,гранола,"[""фитнес""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Своё Родное ,Бакалея,соус фруктовый брусничный с имбирем и чесноком,181559,https://svoe-rodnoe.ru/category/butter-sauces/42942-00247-sous-fruktovyj-brusnichnyj-s-imbirem-i-chesnokom,соус,"[""фруктовый"", ""брусничный"", ""имбирь"", ""чеснок""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Своё Родное ,Бакалея,соус фруктовый малиновый с перцем чили,181558,https://svoe-rodnoe.ru/category/butter-sauces/42942-00246-sous-fruktovyj-malinovyj-s-percem-chili,соус,"[""фруктовый"", ""малиновый"", ""перец"", ""чили""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Своё Родное ,Бакалея,уксус из черноплодной рябины,176918,https://svoe-rodnoe.ru/category/pripravy/42942-10060-99-1-uksus-iz-chernoplodnoj-rjabiny,уксус,"[""черноплодный"", ""рябина""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Своё Родное ,Заморозка,гриб белый,181557,https://svoe-rodnoe.ru/category/ovoschi-i-smesi/42942-00245-grib-belyj,гриб,"[""белый""]",0,0,0,0,0,0,0,1,1,1,0,0,0,10
Своё Родное ,Заморозка,малина,181114,https://svoe-rodnoe.ru/category/jagody/42942-00236-malina,малина,[],0,0,0,0,0,0,1,1,0,0,0,0,0,11
